SAMEA10029424	ERR7162976	1
SAMEA10029425	ERR7162977	1
SAMEA10029426	ERR7162978	1
SAMEA10029428	ERR7162979	1
SAMEA10029429	ERR7162980	1
SAMEA10029430	ERR7162981	1
SAMEA10029432	ERR7162982	1
SAMEA10029433	ERR7162983	1
SAMEA10029435	ERR7162984	1
SAMEA10029436	ERR7162985	1
SAMEA10029437	ERR7162986	1
SAMEA10242733	ERR6879016	1
SAMEA10242734	ERR6879017	1
SAMEA10242735	ERR6879018	1
SAMEA10242736	ERR6879019	1
SAMEA10242737	ERR6879020	1
SAMEA10242738	ERR6879021	1
SAMEA10242739	ERR6879022	1
SAMEA10242740	ERR6879023	1
SAMEA10242741	ERR6879024	1
SAMEA10242742	ERR6879025	1
SAMEA10242743	ERR6879026	1
SAMEA10242744	ERR6879027	1
SAMEA10242745	ERR6879028	1
SAMEA10242746	ERR6879029	1
SAMEA10242747	ERR6879030	1
SAMEA10242748	ERR6879031	1
SAMEA10242749	ERR6879032	1
SAMEA10242750	ERR6879033	1
SAMEA10242761	ERR6879044	1
SAMEA10242762	ERR6879045	1
SAMEA10242763	ERR6879046	1
SAMEA10242764	ERR6879047	1
SAMEA10242765	ERR6879048	1
SAMEA10242766	ERR6879049	1
SAMEA10242767	ERR6879050	1
SAMEA10242768	ERR6879051	1
SAMEA10242769	ERR6879052	1
SAMEA10242770	ERR6879053	1
SAMEA104027296	ERR1949951	1
SAMEA104027297	ERR1949952	1
SAMEA104027298	ERR1949953	1
SAMEA104027300	ERR1949956	1
SAMEA104027301	ERR1949957	1
SAMEA104027302	ERR1949958	1
SAMEA104027304	ERR1949960	1
SAMEA104027305	ERR1949961	1
SAMEA104027306	ERR1949962	1
SAMEA104027307	ERR1949963	1
SAMEA104027308	ERR1949964	1
SAMEA104027309	ERR1949965	1
SAMEA104027310	ERR1949966	1
SAMEA104027312	ERR1949968	1
SAMEA104027313	ERR1949969	1
SAMEA104027314	ERR1949970	1
SAMEA104027316	ERR1949973	1
SAMEA104027318	ERR1949976	1
SAMEA104027321	ERR1949980	1
SAMEA104027322	ERR1949981	1
SAMEA104027324	ERR1949984	1
SAMEA104027327	ERR1949987	1
SAMEA104027328	ERR1949988	1
SAMEA104027332	ERR1949995	1
SAMEA104027333	ERR1949996	1
SAMEA104027334	ERR1949997	1
SAMEA104027335	ERR1949998	1
SAMEA104027338	ERR1950002	1
SAMEA104027340	ERR1950005	1
SAMEA104027342	ERR1950007	1
SAMEA104027344	ERR1950010	1
SAMEA104027346	ERR1950013	1
SAMEA104027348	ERR1950015	1
SAMEA104027350	ERR1950018	1
SAMEA104027351	ERR1950019	1
SAMEA104027354	ERR1950022	1
SAMEA104027356	ERR1950025	1
SAMEA104027357	ERR1950026	1
SAMEA104027360	ERR1950030	1
SAMEA104027361	ERR1950031	1
SAMEA104027362	ERR1950032	1
SAMEA104027363	ERR1950033	1
SAMEA104027364	ERR1950034	1
SAMEA104027365	ERR1950035	1
SAMEA104027366	ERR1950036	1
SAMEA104027368	ERR1950039	1
SAMEA104027369	ERR1950040	1
SAMEA104027370	ERR1950041	1
SAMEA104027371	ERR1950042	1
SAMEA104027372	ERR1950043	1
SAMEA104027373	ERR1950044	1
SAMEA104027374	ERR1950045	1
SAMEA104027375	ERR1950046	1
SAMEA104027376	ERR1950047	1
SAMEA104027378	ERR1950049	1
SAMEA104027379	ERR1950050	1
SAMEA104027380	ERR1950051	1
SAMEA104027384	ERR1950057	1
SAMEA104027385	ERR1950058	1
SAMEA104027386	ERR1950059	1
SAMEA104027387	ERR1950060	1
SAMEA104027389	ERR1950063	1
SAMEA104035990	ERR1952140	1
SAMEA104035991	ERR1952141	1
SAMEA104035992	ERR1952142	1
SAMEA104061138	ERR1971849	1
SAMEA104061139	ERR1971850	1
SAMEA104061141	ERR1971852	1
SAMEA104061142	ERR1971853	1
SAMEA104061143	ERR1971854	1
SAMEA104061144	ERR1971855	1
SAMEA104061145	ERR1971856	1
SAMEA104061146	ERR1971857	1
SAMEA104061147	ERR1971858	1
SAMEA104061148	ERR1971859	1
SAMEA104061149	ERR1971860	1
SAMEA104061150	ERR1971861	1
SAMEA104061151	ERR1971862	1
SAMEA104061152	ERR1971863	1
SAMEA104061153	ERR1971864	1
SAMEA104061154	ERR1971865	1
SAMEA104061155	ERR1971866	1
SAMEA104153381	ERR2027220	1
SAMEA104153382	ERR2027219	1
SAMEA104153384	ERR2027217	1
SAMEA104153386	ERR2027218	1
SAMEA104153388	ERR2027231	1
SAMEA104153390	ERR2027250	1
SAMEA104153391	ERR2027251	1
SAMEA104153393	ERR2027248	1
SAMEA104153395	ERR2027247	1
SAMEA104153397	ERR2027265	1
SAMEA104153399	ERR2027262	1
SAMEA104153401	ERR2027264	1
SAMEA104153403	ERR2027263	1
SAMEA104153405	ERR2027291	1
SAMEA104153407	ERR2027295	1
SAMEA104153409	ERR2027292	1
SAMEA104153412	ERR2027293	1
SAMEA104153414	ERR2027290	1
SAMEA104153415	ERR2027294	1
SAMEA104153417	ERR2027253	1
SAMEA104153421	ERR2027252	1
SAMEA104153442	ERR2027257	1
SAMEA104153446	ERR2027255	1
SAMEA104153448	ERR2027256	1
SAMEA104153450	ERR2027288	1
SAMEA104153452	ERR2027289	1
SAMEA104153455	ERR2027211	1
SAMEA104153457	ERR2027208	1
SAMEA104153458	ERR2027214	1
SAMEA104153461	ERR2027229	1
SAMEA104153463	ERR2027233	1
SAMEA104153465	ERR2027232	1
SAMEA104153467	ERR2027273	1
SAMEA104153468	ERR2027302	1
SAMEA104153469	ERR2027271	1
SAMEA104153470	ERR2027277	1
SAMEA104153471	ERR2027303	1
SAMEA104153473	ERR2027301	1
SAMEA104153475	ERR2027284	1
SAMEA104389477	ERR2197001	1
SAMEA104390466	ERR2245307	1
SAMEA104390467	ERR2245284	1
SAMEA104390469	ERR2245275	1
SAMEA104390470	ERR2245276	1
SAMEA104390471	ERR2245277	1
SAMEA104390472	ERR2245278	1
SAMEA104390473	ERR2245279	1
SAMEA104390474	ERR2245280	1
SAMEA104390475	ERR2245281	1
SAMEA104390476	ERR2245282	1
SAMEA104390477	ERR2245283	1
SAMEA104390478	ERR2245379	1
SAMEA104390479	ERR2245285	1
SAMEA104390480	ERR2245286	1
SAMEA104390481	ERR2245380	1
SAMEA104390482	ERR2245381	1
SAMEA104390483	ERR2245287	1
SAMEA104390484	ERR2245288	1
SAMEA104390485	ERR2245289	1
SAMEA104390486	ERR2245382	1
SAMEA104390487	ERR2245290	1
SAMEA104390491	ERR2245293	1
SAMEA104390492	ERR2245392	1
SAMEA104390495	ERR2245395	1
SAMEA104390496	ERR2245396	1
