SAMN06010447	Peru3406	0.0
SAMEA1015921	ERR067576	1.0
SAMEA1015922	ERR067718	1.0
SAMEA1015923	ERR067740	1.0
SAMEA1015929	ERR067613	1.0
SAMEA1015931	ERR067577	1.0
SAMEA1015932	ERR067692	1.0
SAMEA1015933	ERR067595	1.0
SAMEA1015935	ERR067670	1.0
SAMEA1015936	ERR067678	1.0
SAMEA1015937	ERR067679	1.0
SAMEA1015939	ERR067767	1.0
SAMEA1015940	ERR067615	1.0
SAMEA1015941	ERR067652	1.0
SAMEA1015943	ERR067671	1.0
SAMEA1015944	ERR067614	1.0
SAMEA1015949	ERR067594	1.0
SAMEA1015951	ERR067578	1.0
SAMEA1015954	ERR067680	1.0
SAMEA1015957	ERR067667	1.0
SAMEA1015958	ERR067579	1.0
SAMEA1015959	ERR067690	1.0
SAMEA1015960	ERR067593	1.0
SAMEA1015961	ERR067742	1.0
SAMEA1015962	ERR067653	1.0
SAMEA1015968	ERR067668	1.0
SAMEA1015969	ERR067580	1.0
SAMEA1015973	ERR067743	1.0
SAMEA1015975	ERR067682	1.0
SAMEA1015977	ERR067691	1.0
SAMEA1015978	ERR067654	1.0
SAMEA1015979	ERR067717	1.0
SAMEA1015980	ERR067719	1.0
SAMEA1015982	ERR067639	1.0
SAMEA1015985	ERR067581	1.0
SAMEA1015986	ERR067673	1.0
SAMEA1015987	ERR067745	1.0
SAMEA1015988	ERR067730	1.0
SAMEA1015989	ERR067716	1.0
SAMEA1015990	ERR067694	1.0
SAMEA1015991	ERR067610	1.0
SAMEA1015995	ERR067766	1.0
SAMEA1015996	ERR067649	1.0
SAMEA1015997	ERR067609	1.0
SAMEA1015998	ERR067744	1.0
SAMEA1016000	ERR067726	1.0
SAMEA1016002	ERR067665	1.0
SAMEA1016004	ERR067600	1.0
SAMEA1016005	ERR067666	1.0
SAMEA1016006	ERR067674	1.0
SAMEA1016007	ERR067598	1.0
SAMEA1016008	ERR067647	1.0
SAMEA1016010	ERR067638	1.0
SAMEA1016011	ERR067582	1.0
SAMEA1016013	ERR067715	1.0
SAMEA1016015	ERR067693	1.0
SAMEA1016018	ERR067608	1.0
SAMEA1016019	ERR067731	1.0
SAMEA1016021	ERR067599	1.0
SAMEA1016023	ERR067648	1.0
SAMEA1016024	ERR067725	1.0
SAMEA1016025	ERR067675	1.0
SAMEA1016026	ERR067728	1.0
SAMEA1016028	ERR067714	1.0
SAMEA1016029	ERR067597	1.0
SAMEA1016030	ERR067612	1.0
SAMEA1016033	ERR067637	1.0
SAMEA1016034	ERR067651	1.0
SAMEA1016037	ERR067663	1.0
SAMEA1016038	ERR067636	1.0
SAMEA1016039	ERR067696	1.0
SAMEA1016042	ERR067583	1.0
SAMEA1016043	ERR067676	1.0
SAMEA1016044	ERR067713	1.0
SAMEA1016045	ERR067727	1.0
SAMEA1016047	ERR067729	1.0
SAMEA1016051	ERR067596	1.0
SAMEA1016052	ERR067611	1.0
SAMEA1016053	ERR067650	1.0
SAMEA1016054	ERR067635	1.0
SAMEA1016055	ERR067695	1.0
SAMEA1016060	ERR067765	1.0
SAMEA1016061	ERR067677	1.0
SAMEA1016062	ERR067684	1.0
SAMEA1016063	ERR067624	1.0
SAMEA1016066	ERR067660	1.0
SAMEA1016067	ERR067748	1.0
SAMEA1016068	ERR067762	1.0
SAMEA1016071	ERR067720	1.0
SAMEA1016072	ERR067735	1.0
SAMEA1016073	ERR067605	1.0
SAMEA1016074	ERR067586	1.0
SAMEA1016075	ERR067697	1.0
SAMEA1016077	ERR067747	1.0
SAMEA1016078	ERR067588	1.0
SAMEA1016080	ERR067603	1.0
SAMEA1016081	ERR067661	1.0
SAMEA1016082	ERR067623	1.0
SAMEA1016083	ERR067604	1.0
SAMEA1016084	ERR067736	1.0
SAMEA1016086	ERR067587	1.0
SAMEA1016088	ERR067683	1.0
SAMEA1016089	ERR067721	1.0
SAMEA1016090	ERR067763	1.0
SAMEA1016091	ERR067607	1.0
SAMEA1016093	ERR067641	1.0
SAMEA1016096	ERR067732	1.0
SAMEA1016097	ERR067759	1.0
SAMEA1016098	ERR067584	1.0
SAMEA1016099	ERR067723	1.0
SAMEA1016100	ERR067662	1.0
SAMEA1016101	ERR067722	1.0
SAMEA1016103	ERR067627	1.0
SAMEA1016104	ERR067751	1.0
SAMEA1016109	ERR067622	1.0
SAMEA1016111	ERR067625	1.0
SAMEA1016112	ERR067620	1.0
SAMEA1016113	ERR067733	1.0
SAMEA1016114	ERR067640	1.0
SAMEA1016117	ERR067724	1.0
SAMEA1016118	ERR067760	1.0
SAMEA1016120	ERR067750	1.0
SAMEA1016122	ERR067711	1.0
SAMEA1016123	ERR067585	1.0
SAMEA1016124	ERR067761	1.0
SAMEA1016126	ERR067700	1.0
SAMEA1016128	ERR067734	1.0
SAMEA1016129	ERR067621	1.0
SAMEA1016130	ERR067606	1.0
SAMEA1016134	ERR067629	1.0
SAMEA1016137	ERR067619	1.0
SAMEA1016139	ERR067707	1.0
SAMEA1016140	ERR067753	1.0
SAMEA1016142	ERR067645	1.0
SAMEA1016143	ERR067739	1.0
SAMEA1016144	ERR067601	1.0
SAMEA1016145	ERR067757	1.0
SAMEA1016146	ERR067689	1.0
SAMEA1016147	ERR067655	1.0
SAMEA1016148	ERR067591	1.0
SAMEA1016152	ERR067618	1.0
SAMEA1016158	ERR067602	1.0
SAMEA1016159	ERR067758	1.0
SAMEA1016160	ERR067737	1.0
SAMEA1016161	ERR067708	1.0
SAMEA1016162	ERR067752	1.0
SAMEA1016163	ERR067709	1.0
SAMEA1016165	ERR067656	1.0
SAMEA1016166	ERR067592	1.0
SAMEA1016167	ERR067688	1.0
SAMEA1016171	ERR067755	1.0
SAMEA1016172	ERR067686	1.0
SAMEA1016174	ERR067672	1.0
SAMEA1016175	ERR067631	1.0
SAMEA1016176	ERR067589	1.0
SAMEA1016178	ERR067703	1.0
SAMEA1016179	ERR067657	1.0
SAMEA1016181	ERR067632	1.0
SAMEA1016182	ERR067643	1.0
SAMEA1016184	ERR067756	1.0
SAMEA1016185	ERR067705	1.0
SAMEA1016186	ERR067617	1.0
SAMEA1016187	ERR067687	1.0
SAMEA1016189	ERR067590	1.0
SAMEA1016190	ERR067685	1.0
SAMEA1016191	ERR067706	1.0
SAMEA1016193	ERR067754	1.0
SAMEA1016194	ERR067630	1.0
SAMEA1016196	ERR067644	1.0
SAMEA1016197	ERR067659	1.0
SAMEA1016198	ERR067658	1.0
SAMEA1016201	ERR067616	1.0
SAMEA1016202	ERR067704	1.0
SAMEA1018838	ERR046834	1.0
SAMEA1018839	ERR046875	1.0
SAMEA1018840	ERR072042	1.0
SAMEA1018843	ERR046767	1.0
SAMEA1018844	ERR046912	1.0
SAMEA1018845	ERR046858	1.0
SAMEA1018846	ERR046953	1.0
SAMEA1018848	ERR046986	1.0
SAMEA1018849	ERR046847	1.0
SAMEA1018850	ERR072034	1.0
SAMEA1018853	ERR046833	1.0
SAMEA1018855	ERR046876	1.0
SAMEA1018856	ERR046859	1.0
SAMEA1018857	ERR046768	1.0
SAMEA1018859	ERR046913	1.0
SAMEA1018862	ERR046954	1.0
SAMEA1018863	ERR046845	1.0
SAMEA1018864	ERR046855	1.0
SAMEA1018866	ERR046951	1.0
SAMEA1018867	ERR046989	1.0
SAMEA1018869	ERR046877	1.0
SAMEA1018870	ERR046878	1.0
SAMEA1018871	ERR046769	1.0
SAMEA1018872	ERR072045	1.0
SAMEA1018878	ERR046988	1.0
SAMEA1018881	ERR072020	1.0
SAMEA1018883	ERR046952	1.0
SAMEA1018884	ERR046911	1.0
SAMEA1018885	ERR072031	1.0
SAMEA1018886	ERR046879	1.0
SAMEA1018889	ERR046770	1.0
SAMEA1018890	ERR046846	1.0
SAMEA1018891	ERR072046	1.0
SAMEA1018892	ERR046857	1.0
SAMEA1018896	ERR046839	1.0
SAMEA1018897	ERR046843	1.0
SAMEA1018898	ERR046853	1.0
SAMEA1018899	ERR047014	1.0
SAMEA1018900	ERR046772	1.0
SAMEA1018901	ERR046963	1.0
SAMEA1018904	ERR046880	1.0
SAMEA1018905	ERR072087	1.0
SAMEA1018906	ERR046948	1.0
SAMEA1018907	ERR046771	1.0
SAMEA1018908	ERR046838	1.0
SAMEA1018911	ERR046991	1.0
SAMEA1018912	ERR046842	1.0
SAMEA1018913	ERR047004	1.0
SAMEA1018914	ERR046773	1.0
